latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-18.9967,14.8226,328.7,2.4,1.5,2025-09-24,1435,Aqua,MODIS,77,61.03,305.3,59.1,D,0
-18.9362,15.0705,320.8,2.5,1.5,2025-09-24,1435,Aqua,MODIS,62,61.03,300.8,43.4,D,0
-18.9794,14.8421,369.9,2.4,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,306.3,386.4,D,0
-18.9836,14.8198,323.9,2.4,1.5,2025-09-24,1435,Aqua,MODIS,57,61.03,304.5,38.4,D,0
-18.962,14.8618,376.7,2.5,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,305.7,478.7,D,0
-18.9663,14.8394,327.3,2.4,1.5,2025-09-24,1435,Aqua,MODIS,36,61.03,304.2,47.3,D,0
-18.9446,14.8815,346.6,2.5,1.5,2025-09-24,1435,Aqua,MODIS,92,61.03,301.3,170.4,D,0
-18.9489,14.859,409.5,2.5,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,312.3,1123.4,D,0
-18.9825,14.6822,320.2,2.4,1.5,2025-09-24,1435,Aqua,MODIS,55,61.03,305.8,23.3,D,0
-18.9314,14.8787,351.1,2.5,1.5,2025-09-24,1435,Aqua,MODIS,95,61.03,301.4,202.2,D,0
-18.9357,14.8562,399.7,2.5,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,310.5,887,D,0
-18.9696,14.6794,339.5,2.4,1.5,2025-09-24,1435,Aqua,MODIS,87,61.03,305.5,111.4,D,0
-18.9182,14.876,325.6,2.5,1.5,2025-09-24,1435,Aqua,MODIS,44,61.03,300.3,48.2,D,0
-18.9225,14.8535,359.9,2.5,1.5,2025-09-24,1435,Aqua,MODIS,99,61.03,302.8,271.9,D,0
-18.9268,14.8311,331.8,2.4,1.5,2025-09-24,1435,Aqua,MODIS,74,61.03,301.9,59.1,D,0
-18.9312,14.8088,340.9,2.4,1.5,2025-09-24,1435,Aqua,MODIS,88,61.03,306.8,107.8,D,0
-18.9354,14.7865,377.7,2.4,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,309.3,469.3,D,0
-18.9397,14.7644,386.2,2.4,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,309.6,606,D,0
-18.9498,14.8774,358.5,2.5,1.5,2025-09-24,1435,Aqua,MODIS,99,61.03,301.9,267.5,D,0
-18.954,14.8548,390.4,2.5,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,312.4,700.3,D,0
-18.9366,14.8746,381.7,2.5,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,304.2,559.3,D,0
-18.9408,14.852,390.3,2.5,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,310.6,697.9,D,0
-18.9693,14.6968,322.8,2.4,1.5,2025-09-24,1435,Aqua,MODIS,33,61.03,304.3,32.6,D,0
-18.9733,14.6749,338.2,2.4,1.5,2025-09-24,1435,Aqua,MODIS,86,61.03,306.2,104,D,0
-18.9235,14.8718,349.6,2.5,1.5,2025-09-24,1435,Aqua,MODIS,94,61.03,301.3,192.3,D,0
-18.9276,14.8492,363.5,2.5,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,305.1,314.8,D,0
-18.9441,14.76,324.3,2.4,1.5,2025-09-24,1435,Aqua,MODIS,66,61.03,302.8,40.5,D,0
-18.9482,14.7379,322.8,2.4,1.5,2025-09-24,1435,Aqua,MODIS,37,61.03,301.2,33.2,D,0
-18.9186,14.824,363.2,2.4,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,302.4,309.9,D,0
-18.9228,14.8017,404.2,2.4,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,310.9,978.8,D,0
-18.927,14.7794,403.7,2.4,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,310.8,960.5,D,0
-18.9311,14.7572,376.1,2.4,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,308.3,457.4,D,0
-18.8136,14.9432,333.3,2.5,1.5,2025-09-24,1435,Aqua,MODIS,80,61.03,301,91.2,D,0
-18.818,14.9203,344.9,2.5,1.5,2025-09-24,1435,Aqua,MODIS,91,61.03,304.9,160.7,D,0
-18.8178,14.9367,322.8,2.5,1.5,2025-09-24,1435,Aqua,MODIS,52,61.03,301.3,44.3,D,0
-18.8045,14.9339,364.1,2.5,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,302.4,333.2,D,0
-18.8088,14.911,366.4,2.5,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,306.9,355.9,D,0
-18.7955,14.9082,349.1,2.5,1.5,2025-09-24,1435,Aqua,MODIS,94,61.03,305.1,188.5,D,0
-18.7823,14.9054,342.8,2.5,1.5,2025-09-24,1435,Aqua,MODIS,90,61.03,304.2,146.9,D,0
-18.769,14.9026,337.9,2.5,1.5,2025-09-24,1435,Aqua,MODIS,86,61.03,304.6,113.1,D,0
-18.7734,14.8798,338.6,2.5,1.5,2025-09-24,1435,Aqua,MODIS,87,61.03,307,112.7,D,0
-18.7558,14.8998,367.9,2.5,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,305.3,379.8,D,0
-18.7601,14.8771,358.2,2.5,1.5,2025-09-24,1435,Aqua,MODIS,99,61.03,307.3,267.9,D,0
-18.7616,14.8956,372,2.5,1.5,2025-09-24,1435,Aqua,MODIS,100,61.03,308.5,433.6,D,0
-18.7658,14.8728,336.3,2.5,1.5,2025-09-24,1435,Aqua,MODIS,85,61.03,307.6,103.6,D,0
-18.6414,15.021,301.6,1.4,1.2,2025-09-25,0126,Aqua,MODIS,39,61.03,288.2,9.9,N,0
-18.6381,14.8359,300.1,1.5,1.2,2025-09-25,0126,Aqua,MODIS,18,61.03,287.6,9,N,0
-18.6936,15.1538,337.5,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,289.3,67.6,N,0
-18.6958,15.1667,309.2,1.4,1.2,2025-09-25,0126,Aqua,MODIS,77,61.03,287.4,17,N,0
-18.7039,15.1519,325.9,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,288.2,41.4,N,0
-18.6568,14.8183,301.2,1.5,1.2,2025-09-25,0126,Aqua,MODIS,36,61.03,287.6,10,N,0
-18.7283,14.8261,325.1,1.5,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,289.2,42.9,N,0
-18.786,15.1564,300.8,1.4,1.2,2025-09-25,0126,Aqua,MODIS,16,61.03,287.3,8.3,N,0
-18.7388,14.8241,309.8,1.5,1.2,2025-09-25,0126,Aqua,MODIS,78,61.03,288.5,19.1,N,0
-18.7984,15.1673,336.8,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,289.9,63.8,N,0
-18.8007,15.1802,356.3,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,294.3,126,N,0
-18.8087,15.1654,339.2,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,290.1,69.7,N,0
-18.8109,15.1782,396.7,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,301.1,382.9,N,0
-18.8131,15.1911,321.1,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,288.9,32.9,N,0
-18.819,15.1635,312.3,1.4,1.2,2025-09-25,0126,Aqua,MODIS,85,61.03,288.7,19.9,N,0
-18.8212,15.1763,366.2,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,293.4,172,N,0
-18.8234,15.1891,317.3,1.4,1.2,2025-09-25,0126,Aqua,MODIS,95,61.03,287.4,27.6,N,0
-18.8292,15.1615,310.7,1.4,1.2,2025-09-25,0126,Aqua,MODIS,79,61.03,288.4,17.6,N,0
-18.8314,15.1744,350.8,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,291,106,N,0
-18.8395,15.1596,328.9,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,289.4,45.8,N,0
-18.8417,15.1725,351.1,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,291.2,106.4,N,0
-18.796,14.8412,305,1.5,1.2,2025-09-25,0126,Aqua,MODIS,54,61.03,287.7,13,N,0
-18.8519,15.1705,311.8,1.4,1.2,2025-09-25,0126,Aqua,MODIS,25,61.03,287.4,16.9,N,0
-18.8622,15.1686,317,1.4,1.2,2025-09-25,0126,Aqua,MODIS,43,61.03,288.6,23.2,N,0
-18.8643,15.1814,348.3,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,293.9,94.1,N,0
-18.8697,15.1614,324.1,1.4,1.2,2025-09-25,0126,Aqua,MODIS,45,61.03,290.3,32.2,N,0
-18.872,15.1742,387.9,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,297,303.9,N,0
-18.8742,15.187,386.3,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,299.4,293.5,N,0
-18.88,15.1595,320.2,1.4,1.2,2025-09-25,0126,Aqua,MODIS,0,61.03,290.5,24.6,N,0
-18.8844,15.1851,332.4,1.4,1.2,2025-09-25,0126,Aqua,MODIS,96,61.03,290.1,51.3,N,0
-18.8925,15.1704,314.1,1.4,1.2,2025-09-25,0126,Aqua,MODIS,27,61.03,288.9,19.5,N,0
-18.8947,15.1832,326,1.4,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,288.5,40.1,N,0
-18.9436,15.1607,319.3,1.4,1.2,2025-09-25,0126,Aqua,MODIS,98,61.03,288.3,29.3,N,0
-18.9539,15.1588,312.5,1.4,1.2,2025-09-25,0126,Aqua,MODIS,59,61.03,286.9,19,N,0
-18.9496,15.1528,312.9,1.4,1.2,2025-09-25,0126,Aqua,MODIS,56,61.03,287.3,19.3,N,0
-18.9486,15.0865,308.7,1.4,1.2,2025-09-25,0126,Aqua,MODIS,26,61.03,286.3,15.5,N,0
-18.9753,15.24,302.1,1.4,1.2,2025-09-25,0126,Aqua,MODIS,26,61.03,288.1,9.3,N,0
-19.0058,15.2342,307.9,1.4,1.2,2025-09-25,0126,Aqua,MODIS,9,61.03,288.5,13.7,N,0
-19.2521,16.0197,304.9,1.2,1.1,2025-09-25,0126,Aqua,MODIS,12,61.03,289,8.7,N,0
-19.2866,16.0482,307,1.2,1.1,2025-09-25,0126,Aqua,MODIS,45,61.03,289.5,10.5,N,0
-19.2898,16.0524,311.7,1.2,1.1,2025-09-25,0126,Aqua,MODIS,50,61.03,289.7,14.3,N,0
-19.2976,16.0394,302.8,1.2,1.1,2025-09-25,0126,Aqua,MODIS,9,61.03,288.7,6.9,N,0
-19.2994,16.0507,307,1.2,1.1,2025-09-25,0126,Aqua,MODIS,45,61.03,289.4,10.3,N,0
-19.0611,14.6102,311.3,1.5,1.2,2025-09-25,0126,Aqua,MODIS,82,61.03,288.7,21.8,N,0
-19.3072,16.0377,320.8,1.2,1.1,2025-09-25,0126,Aqua,MODIS,100,61.03,290.2,24.4,N,0
-19.3091,16.0489,311.1,1.2,1.1,2025-09-25,0126,Aqua,MODIS,38,61.03,289.6,13.4,N,0
-19.0717,14.6082,323,1.5,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,289.3,40.1,N,0
-19.3168,16.0359,314.5,1.2,1.1,2025-09-25,0126,Aqua,MODIS,88,61.03,290.1,17.4,N,0
-19.0799,14.5923,302.6,1.5,1.2,2025-09-25,0126,Aqua,MODIS,16,61.03,287.4,10.3,N,0
-19.0823,14.6062,323.7,1.5,1.2,2025-09-25,0126,Aqua,MODIS,100,61.03,289.9,41,N,0
-19.3265,16.0342,302.4,1.2,1.1,2025-09-25,0126,Aqua,MODIS,49,61.03,288.7,7.6,N,0
-19.0929,14.6042,318.1,1.5,1.2,2025-09-25,0126,Aqua,MODIS,96,61.03,289.1,30.6,N,0
-19.1891,15.1611,308.5,1.4,1.2,2025-09-25,0126,Aqua,MODIS,46,61.03,289.1,14.3,N,0
-19.1213,14.6415,302,1.5,1.2,2025-09-25,0126,Aqua,MODIS,46,61.03,286.1,11.7,N,0
-19.192,14.6367,306.6,1.5,1.2,2025-09-25,0126,Aqua,MODIS,46,61.03,288.1,14.5,N,0
-19.205,14.6484,302.9,1.5,1.2,2025-09-25,0126,Aqua,MODIS,44,61.03,288.9,10.7,N,0
-19.2073,14.6621,306.4,1.5,1.2,2025-09-25,0126,Aqua,MODIS,68,61.03,288,14.7,N,0
-18.7362,14.7519,352.5,1,1,2025-09-25,0804,Terra,MODIS,96,61.03,313.4,50.8,D,0
-18.7437,14.7413,404.4,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,314.2,266.4,D,0
-18.7451,14.7506,375.2,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,315,117.5,D,0
-18.7513,14.7306,361.5,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,305.7,82,D,0
-18.7526,14.7399,400.2,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,312,241.7,D,0
-18.7539,14.7492,395.9,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,316.7,213,D,0
-18.7553,14.7585,335.2,1,1,2025-09-25,0804,Terra,MODIS,83,61.03,312.4,18.7,D,0
-18.7588,14.72,348.6,1,1,2025-09-25,0804,Terra,MODIS,94,61.03,303.3,50.8,D,0
-18.7601,14.7293,412,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,316.8,321.8,D,0
-18.7614,14.7386,353,1,1,2025-09-25,0804,Terra,MODIS,96,61.03,309.3,54.3,D,0
-18.7641,14.7571,326.2,1,1,2025-09-25,0804,Terra,MODIS,45,61.03,308.2,7.9,D,0
-18.825,15.1853,323.1,1,1,2025-09-25,0804,Terra,MODIS,49,61.03,306.5,8.2,D,0
-18.8277,15.204,334.4,1,1,2025-09-25,0804,Terra,MODIS,76,61.03,307.6,22.6,D,0
-18.7676,14.7186,356,1,1,2025-09-25,0804,Terra,MODIS,98,61.03,304.9,67.2,D,0
-18.769,14.7279,395.1,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,316.4,213.4,D,0
-18.7703,14.7372,334.8,1,1,2025-09-25,0804,Terra,MODIS,59,61.03,311.1,20.4,D,0
-18.8022,14.9602,323,1,1,2025-09-25,0804,Terra,MODIS,55,61.03,307.1,8.7,D,0
-18.7765,14.7172,317.6,1,1,2025-09-25,0804,Terra,MODIS,53,61.03,303.2,6.7,D,0
-18.7778,14.7265,414.8,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,320.8,342.3,D,0
-18.7791,14.7358,342,1,1,2025-09-25,0804,Terra,MODIS,90,61.03,313.5,31.9,D,0
-18.7867,14.7252,379.7,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,308.7,141.1,D,0
-18.788,14.7344,365.1,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,311.5,88.3,D,0
-18.8079,14.8738,340,1,1,2025-09-25,0804,Terra,MODIS,88,61.03,310.6,27.5,D,0
-18.8093,14.8831,336.1,1,1,2025-09-25,0804,Terra,MODIS,85,61.03,310.7,21.5,D,0
-18.7968,14.7331,385.4,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,312,164.1,D,0
-18.7982,14.7424,337.7,1,1,2025-09-25,0804,Terra,MODIS,85,61.03,312,25.6,D,0
-18.8102,14.8259,339.8,1,1,2025-09-25,0804,Terra,MODIS,88,61.03,309.3,27.2,D,0
-18.8115,14.8352,369.5,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,313.4,99.2,D,0
-18.8128,14.8445,330.6,1,1,2025-09-25,0804,Terra,MODIS,80,61.03,312.6,13.9,D,0
-18.8619,15.1892,338.9,1,1,2025-09-25,0804,Terra,MODIS,65,61.03,308.7,25.3,D,0
-18.8632,15.1986,351.6,1,1,2025-09-25,0804,Terra,MODIS,95,61.03,309.4,51.4,D,0
-18.8687,15.1631,343.1,1,1,2025-09-25,0804,Terra,MODIS,90,61.03,308.5,38,D,0
-18.8726,15.1911,327.4,1,1,2025-09-25,0804,Terra,MODIS,37,61.03,307.9,14,D,0
-18.874,15.2005,326.7,1,1,2025-09-25,0804,Terra,MODIS,48,61.03,306.2,13.6,D,0
-18.8815,15.1898,323.8,1,1,2025-09-25,0804,Terra,MODIS,42,61.03,307.8,10.5,D,0
-18.8828,15.1991,325.6,1,1,2025-09-25,0804,Terra,MODIS,66,61.03,305.8,13.1,D,0
-18.8256,14.7321,372.1,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,313.5,110.6,D,0
-18.8904,15.1884,332.6,1,1,2025-09-25,0804,Terra,MODIS,52,61.03,308.1,19.5,D,0
-18.8917,15.1978,336.6,1,1,2025-09-25,0804,Terra,MODIS,77,61.03,306.5,26.3,D,0
-18.8344,14.7307,412.3,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,318.3,322.3,D,0
-18.8358,14.74,340.9,1,1,2025-09-25,0804,Terra,MODIS,86,61.03,314.1,29.5,D,0
-18.8433,14.7293,354.2,1,1,2025-09-25,0804,Terra,MODIS,97,61.03,305.8,59.5,D,0
-18.8446,14.7386,375.6,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,311.4,122.1,D,0
-18.9068,15.1764,327.9,1,1,2025-09-25,0804,Terra,MODIS,76,61.03,307.7,15.1,D,0
-18.9082,15.1857,332.7,1,1,2025-09-25,0804,Terra,MODIS,82,61.03,305.9,22.3,D,0
-18.9144,15.1657,320.2,1,1,2025-09-25,0804,Terra,MODIS,37,61.03,307.7,6,D,0
-18.9157,15.175,333.4,1,1,2025-09-25,0804,Terra,MODIS,82,61.03,306.8,22.6,D,0
-18.9407,15.0949,347.1,1,1,2025-09-25,0804,Terra,MODIS,93,61.03,308.4,44,D,0
-18.942,15.1042,344.6,1,1,2025-09-25,0804,Terra,MODIS,91,61.03,312.5,38,D,0
-18.9513,15.0963,364.6,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,306,87.3,D,0
-18.9526,15.1056,360.1,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,309.9,75,D,0
-18.954,15.115,326.9,1,1,2025-09-25,0804,Terra,MODIS,75,61.03,309,12.9,D,0
-18.9826,15.2541,323.7,1,1,2025-09-25,0804,Terra,MODIS,42,61.03,308,10.4,D,0
-18.9704,15.1029,372.4,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,310.3,112.6,D,0
-18.9717,15.1123,333.3,1,1,2025-09-25,0804,Terra,MODIS,82,61.03,308.6,19.3,D,0
-18.9757,15.1403,328,1,1,2025-09-25,0804,Terra,MODIS,76,61.03,308.8,11.5,D,0
-18.977,15.1497,324.1,1,1,2025-09-25,0804,Terra,MODIS,52,61.03,308.2,7.2,D,0
-18.9914,15.2528,328.4,1,1,2025-09-25,0804,Terra,MODIS,40,61.03,307.4,14,D,0
-18.9779,15.0922,328.3,1,1,2025-09-25,0804,Terra,MODIS,68,61.03,302.3,15.5,D,0
-18.9793,15.1016,392.8,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,312.6,202.4,D,0
-18.9806,15.1109,339.5,1,1,2025-09-25,0804,Terra,MODIS,88,61.03,309.6,29.8,D,0
-19.0079,15.2407,326.3,1,1,2025-09-25,0804,Terra,MODIS,34,61.03,308.4,11.3,D,0
-19.0168,15.2393,329,1,1,2025-09-25,0804,Terra,MODIS,41,61.03,307.1,14,D,0
-19.0333,15.2272,333,1,1,2025-09-25,0804,Terra,MODIS,49,61.03,308.2,19,D,0
-18.9599,14.6479,348.8,1,1,2025-09-25,0804,Terra,MODIS,94,61.03,306.5,47.9,D,0
-18.9612,14.6571,366.5,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,312.5,93.2,D,0
-18.9625,14.6664,329.4,1,1,2025-09-25,0804,Terra,MODIS,78,61.03,311.6,15.5,D,0
-19.0934,15.193,327.8,1,1,2025-09-25,0804,Terra,MODIS,63,61.03,307.6,13.5,D,0
-19.0947,15.2024,335.5,1,1,2025-09-25,0804,Terra,MODIS,84,61.03,308.6,24.9,D,0
-19.1022,15.1917,326.1,1,1,2025-09-25,0804,Terra,MODIS,66,61.03,307,11.6,D,0
-19.1036,15.201,333.6,1,1,2025-09-25,0804,Terra,MODIS,82,61.03,307,22.3,D,0
-19.1098,15.1809,324.8,1,1,2025-09-25,0804,Terra,MODIS,55,61.03,308,9.3,D,0
-19.1111,15.1903,335.1,1,1,2025-09-25,0804,Terra,MODIS,84,61.03,307.2,23.6,D,0
-19.0323,14.5735,331.4,1,1,2025-09-25,0804,Terra,MODIS,72,61.03,305,20.6,D,0
-19.2354,16.0207,323.3,1.1,1,2025-09-25,0804,Terra,MODIS,48,61.03,307.4,8.7,D,0
-19.0514,14.5801,349.2,1,1,2025-09-25,0804,Terra,MODIS,94,61.03,307.3,46.8,D,0
-19.0527,14.5894,356.8,1,1,2025-09-25,0804,Terra,MODIS,98,61.03,310.4,64.3,D,0
-19.0622,14.5814,338.9,1,1,2025-09-25,0804,Terra,MODIS,87,61.03,307.3,30.2,D,0
-19.0636,14.5907,323.6,1,1,2025-09-25,0804,Terra,MODIS,68,61.03,306.8,9.5,D,0
-19.0772,14.5601,338.6,1,1,2025-09-25,0804,Terra,MODIS,79,61.03,305.2,31,D,0
-19.0874,14.568,339.5,1,1,2025-09-25,0804,Terra,MODIS,80,61.03,305.7,31.3,D,0
-19.295,16.0556,325,1.1,1,2025-09-25,0804,Terra,MODIS,45,61.03,307.6,11.2,D,0
-19.2964,16.0655,325.5,1.1,1,2025-09-25,0804,Terra,MODIS,55,61.03,306.1,12.1,D,0
-19.0963,14.5666,365.9,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,305.3,92.8,D,0
-19.0976,14.5759,332.8,1,1,2025-09-25,0804,Terra,MODIS,41,61.03,305.2,21,D,0
-19.3041,16.0543,335.1,1.1,1,2025-09-25,0804,Terra,MODIS,75,61.03,307.9,23.7,D,0
-19.3055,16.0641,330.2,1.1,1,2025-09-25,0804,Terra,MODIS,48,61.03,306.1,16.9,D,0
-19.1051,14.5653,324.6,1,1,2025-09-25,0804,Terra,MODIS,49,61.03,298.5,14.4,D,0
-19.1065,14.5746,362.5,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,303.7,84.2,D,0
-19.1078,14.5839,384.7,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,309.3,162.6,D,0
-19.1091,14.5932,362.6,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,308.2,83,D,0
-19.1105,14.6025,324.1,1,1,2025-09-25,0804,Terra,MODIS,40,61.03,306.7,11,D,0
-19.1914,15.1716,335.8,1,1,2025-09-25,0804,Terra,MODIS,82,61.03,310.6,23.4,D,0
-19.118,14.5918,341,1,1,2025-09-25,0804,Terra,MODIS,88,61.03,300.4,35.8,D,0
-19.1193,14.6011,389.6,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,307.8,186.8,D,0
-19.1207,14.6104,386,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,310.8,168.5,D,0
-19.122,14.6197,368.8,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,309.4,99.5,D,0
-19.1233,14.629,363.1,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,311.4,81.2,D,0
-19.1247,14.6383,354.6,1,1,2025-09-25,0804,Terra,MODIS,97,61.03,312.9,58,D,0
-19.199,15.1608,326,1,1,2025-09-25,0804,Terra,MODIS,53,61.03,308.9,10.7,D,0
-19.2003,15.1702,326.2,1,1,2025-09-25,0804,Terra,MODIS,59,61.03,307.7,11.8,D,0
-19.321,16.0418,334.6,1.1,1,2025-09-25,0804,Terra,MODIS,83,61.03,307.2,23.3,D,0
-19.1335,14.6369,325.7,1,1,2025-09-25,0804,Terra,MODIS,54,61.03,311.4,9.8,D,0
-19.3287,16.0306,337.1,1.1,1,2025-09-25,0804,Terra,MODIS,86,61.03,308.6,28.1,D,0
-19.33,16.0404,324.6,1.1,1,2025-09-25,0804,Terra,MODIS,55,61.03,305.9,10.9,D,0
-19.3364,16.0195,334.7,1.1,1,2025-09-25,0804,Terra,MODIS,83,61.03,305.6,24.6,D,0
-19.3378,16.0293,351.7,1.1,1,2025-09-25,0804,Terra,MODIS,95,61.03,307.4,58,D,0
-19.1583,14.608,335.5,1,1,2025-09-25,0804,Terra,MODIS,71,61.03,306.3,24.1,D,0
-19.1671,14.6066,351.6,1,1,2025-09-25,0804,Terra,MODIS,95,61.03,305.9,54.1,D,0
-19.1684,14.6159,339.1,1,1,2025-09-25,0804,Terra,MODIS,88,61.03,307,28.5,D,0
-19.1963,14.6211,334.3,1,1,2025-09-25,0804,Terra,MODIS,72,61.03,306.3,22.8,D,0
-19.1977,14.6304,338.6,1,1,2025-09-25,0804,Terra,MODIS,81,61.03,309.7,28.2,D,0
-19.2079,14.6384,338.1,1,1,2025-09-25,0804,Terra,MODIS,87,61.03,308.8,28.5,D,0
-18.6209,14.9814,335.2,1,1,2025-09-25,0804,Terra,MODIS,85,61.03,301.6,26,D,0
-18.6223,14.9907,352.7,1,1,2025-09-25,0804,Terra,MODIS,96,61.03,303.1,57.4,D,0
-18.6236,15,371.1,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,309,107.8,D,0
-18.6249,15.0093,346.9,1,1,2025-09-25,0804,Terra,MODIS,93,61.03,308.3,44.4,D,0
-18.6298,14.9801,386.6,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,309.3,170.9,D,0
-18.6311,14.9893,360.1,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,308.4,73.6,D,0
-18.6325,14.9986,341.1,1,1,2025-09-25,0804,Terra,MODIS,89,61.03,305.9,30.6,D,0
-18.6373,14.9694,375.9,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,304.8,129.1,D,0
-18.6387,14.9787,381.7,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,311.4,150.6,D,0
-18.64,14.988,334.4,1,1,2025-09-25,0804,Terra,MODIS,77,61.03,308.1,22.8,D,0
-18.6316,14.8659,317.1,1,1,2025-09-25,0804,Terra,MODIS,53,61.03,301.8,8,D,0
-18.6329,14.8752,318.3,1,1,2025-09-25,0804,Terra,MODIS,59,61.03,304,9,D,0
-18.6973,15.1253,335.2,1,1,2025-09-25,0804,Terra,MODIS,84,61.03,305.3,26.7,D,0
-18.6986,15.1347,324.9,1,1,2025-09-25,0804,Terra,MODIS,70,61.03,306,12.8,D,0
-18.6625,14.8172,322.6,1,1,2025-09-25,0804,Terra,MODIS,69,61.03,305.8,9.7,D,0
-18.6851,14.9751,330.7,1,1,2025-09-25,0804,Terra,MODIS,73,61.03,307.4,17.2,D,0
-18.7062,15.124,357.3,1,1,2025-09-25,0804,Terra,MODIS,98,61.03,306.8,69.3,D,0
-18.7075,15.1333,328.5,1,1,2025-09-25,0804,Terra,MODIS,76,61.03,308,15.9,D,0
-18.7102,15.152,320.3,1,1,2025-09-25,0804,Terra,MODIS,26,61.03,307,7.3,D,0
-18.6607,14.7416,360.3,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,305.6,77.9,D,0
-18.6621,14.7509,365.4,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,311.2,91.3,D,0
-18.6714,14.8158,327.7,1,1,2025-09-25,0804,Terra,MODIS,77,61.03,305.2,14.4,D,0
-18.7005,15.0202,321.2,1,1,2025-09-25,0804,Terra,MODIS,26,61.03,304.9,8.1,D,0
-18.6696,14.7402,384,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,308.9,160.5,D,0
-18.6709,14.7495,385,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,314.6,163.5,D,0
-18.7094,15.0189,339.9,1,1,2025-09-25,0804,Terra,MODIS,88,61.03,306.4,32.9,D,0
-18.6784,14.7389,396.4,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,311.9,222.5,D,0
-18.6798,14.7481,362.8,1,1,2025-09-25,0804,Terra,MODIS,100,61.03,312,81.6,D,0
